# --------------------------------------------------------------------------
# A basic set of bright stars -- taken from the xephem program.
# 
# Based on the 5th Revised edition of the Yale Bright Star Catalog, 1991, from
# ftp://adc.gsfc.nasa.gov/pub/adc/archives/catalogs/5/5050.
# 
# Only those entries with a Bayer and/or Flamsteed number are retained
# here.
# 
# Format: Constellation BayerN-Flamsteed, as available. Bayer is
#   truncated as requried to enforce a maximum total length of 13
#   imposed within xephem.
# 
# Common names were then overlayed by closest position match from
# hand-edited a list supplied by Robert Tidd (inp@violet.berkeley.edu)
# and Alan Paeth (awpaeth@watcgl.waterloo.edu)
#
# --------------------------------------------------------------------------
#
# Data file format:
# 
# name,right ascention (radians),declination (radians),magnitude,spectral type
#
# --------------------------------------------------------------------------
#
# Sorted in ascending order of magnitude, so we can use a hack to improve
# performace a bit. Please, keep it sorted.
#
# --------------------------------------------------------------------------
# 
# Brightest star follows
Eri Zeta-13,0.854484,-0.125319,4.8,A5
UMa 18,2.426829,0.942861,4.8,A5
CVn 25,3.566842,0.633467,4.8,A7
Tau Delta2-64,1.152339,0.304453,4.8,A7
Ant Theta,2.549061,-0.457810,4.8,A8
Boo Iota-21,3.735725,0.896527,4.8,A9
Nor Delta,4.217108,-0.782373,4.8,Am
Mic Theta1,5.588370,-0.683999,4.8,Ap
Cas 1,6.050249,1.037070,4.8,B0
Tau 139,1.562048,0.452981,4.8,B0
CMa 15,1.804445,-0.345153,4.8,B1
Cyg 59,5.497031,0.829400,4.8,B1
Her 68,4.526184,0.577704,4.8,B1
Sco Zeta1,4.424388,-0.726716,4.8,B1
Cas Xi-19,0.183543,0.881609,4.8,B2
Cep 9,5.663244,1.083534,4.8,B2
Cru Theta2,3.160442,-1.096668,4.8,B2
Cyg 34,5.313597,0.663802,4.8,B2
Ori 22,1.403950,0.006676,4.8,B2
Sco 22,4.320592,-0.434325,4.8,B2
Cyg 55,5.449522,0.804844,4.8,B3
Cyg 8,5.112818,0.601319,4.8,B3
Eri Psi-65,1.315273,-0.119138,4.8,B3
Pic Delta,1.615731,-0.925572,4.8,B3
Cen 4,3.635557,-0.524859,4.8,B4
Per 53,1.141242,0.811559,4.8,B4
Vul 1,5.044947,0.373331,4.8,B4
Aur Chi-25,1.451801,0.561855,4.8,B5
Cyg 57,5.468320,0.774703,4.8,B5
Lup Pi,3.949331,-0.819413,4.8,B5
Lup Pi,3.949331,-0.819413,4.8,B5
Lup Psi2-4,4.113232,-0.581010,4.8,B5
And Gamma2-57,0.540667,0.738812,4.8,B8
Cas Lambda-14,0.138637,0.951592,4.8,B8
Mus Eta,3.469925,-1.153760,4.8,B8
Ari Gamma1-5,0.495368,0.336776,4.8,B9
Cap Nu-8,5.326149,-0.196190,4.8,B9
CrA Zeta,4.987780,-0.731375,4.8,B9
Eri 17,0.918996,-0.085953,4.8,B9
Her Upsilon-6,4.201000,0.803491,4.8,B9
Oph 51,4.587671,-0.384622,4.8,B9
Peg 32,5.852620,0.494461,4.8,B9
Sgr 4,4.711487,-0.387182,4.8,B9
Ari Lambda-9,0.514559,0.411830,4.8,F0
Eri 64,1.308692,-0.200058,4.8,F0
LMi 30,2.731069,0.589853,4.8,F0
Ser Sigma-50,4.285103,0.017962,4.8,F0
Pav Phi1,5.391235,-1.037046,4.8,F1
Cap Rho-11,5.361913,-0.282506,4.8,F2
Ori 15,1.351321,0.272223,4.8,F2
Sct Delta,4.896841,-0.156163,4.8,F2
Ara Lambda,4.626839,-0.847959,4.8,F3
CVn 20,3.479932,0.708124,4.8,F3
Cet Sigma-76,0.663603,-0.257528,4.8,F4
And Omega-48,0.382474,0.792496,4.8,F5
Cet Epsilo-83,0.696226,-0.176763,4.8,F5
Dra Omega-28,4.611822,1.200054,4.8,F5
Ret Kappa,0.913585,-1.065742,4.8,F5
Sco Xi,4.207851,-0.185475,4.8,F5
Cyg Mu1-78,5.690399,0.501656,4.8,F6
Leo 40,2.704104,0.339830,4.8,F6
UMa Sigma2-13,2.401515,1.171722,4.8,F6
Dor Zeta,1.333039,-0.986586,4.8,F7
Dra 45,4.854524,0.995633,4.8,F7
UMa 36,2.751628,0.977045,4.8,F8
Boo 12,3.710563,0.437932,4.8,F9
Boo 44,3.943528,0.831727,4.8,F9
Aqr 104,6.203613,-0.282457,4.8,G0
Com 12,3.239789,0.451100,4.8,G0
Aur Lambda-15,1.392518,0.699862,4.8,G1
LMi 37,2.786942,0.558088,4.8,G2
Vir Phi-105,3.788244,-0.030926,4.8,G2
Cet Kappa1-96,0.869879,0.058822,4.8,G5
Per 52,1.112160,0.706572,4.8,G5
Tau 47,1.108022,0.161681,4.8,G5
CVn 5,3.246421,0.899931,4.8,G6
Sgr 60,5.231421,-0.450373,4.8,G6
Vir 61,3.483699,-0.308725,4.8,G6
Cep 24,5.802376,1.262591,4.8,G7
Cap Kappa-43,5.683919,-0.299038,4.8,G8
Com 11,3.231986,0.310543,4.8,G8
Crt Zeta-27,3.075110,-0.308036,4.8,G8
Eri 32,1.022290,-0.018244,4.8,G8
Gru Mu1,5.827720,-0.709535,4.8,G8
Hya 26,2.442472,-0.174969,4.8,G8
Hya 27,2.445570,-0.147379,4.8,G8
Peg 56,6.052424,0.444506,4.8,G8
Sgr Psi-42,5.041994,-0.431853,4.8,G8
Aql Xi-59,5.210891,0.147679,4.8,G9
Cas Chi-39,0.409854,1.033792,4.8,G9
Pup 19,2.143577,-0.193261,4.8,G9
Cas Psi-36,0.374955,1.189093,4.8,K0
Cep Omicro-34,6.102653,1.188773,4.8,K0
Cet Phi1-17,0.192815,-0.163896,4.8,K0
Col Omicron,1.385290,-0.577786,4.8,K0
CrB Xi-19,4.285205,0.539166,4.8,K0
Dra 18,4.367330,1.127294,4.8,K0
Dra Upsilo-52,4.949746,1.244371,4.8,K0
Eri Tau2-2,0.746296,-0.366446,4.8,K0
Gru Rho,5.949391,-0.708352,4.8,K0
Peg 35,5.881141,0.081953,4.8,K0
Vir 69,3.523180,-0.244807,4.8,K0
CrB Kappa-11,4.150531,0.622341,4.8,K1
CrB Tau-16,4.227936,0.636885,4.8,K1
Dra 42,4.825770,1.144301,4.8,K1
Leo 58,2.882237,0.063137,4.8,K1
Ori 56,1.537810,0.032376,4.8,K1
Aps Zeta,4.546539,-1.155922,4.8,K2
Aur 2,1.276854,0.640589,4.8,K2
Cas Upsil1-26,0.239990,1.029269,4.8,K2
Dor Theta,1.369022,-1.166137,4.8,K2
Gru Eta,5.958692,-0.916293,4.8,K2
Oph 41,4.523072,0.007772,4.8,K2
Sct Eta,4.961367,-0.072499,4.8,K2
Sgr 21,4.822999,-0.339612,4.8,K2
Sgr Nu1-32,4.948750,-0.370970,4.8,K2
And 60,0.581289,0.771988,4.8,K3
Aur Psi2-50,1.742413,0.741571,4.8,K3
Hyi Nu,0.743838,-1.307829,4.8,K3
Leo 87,3.012067,-0.052297,4.8,K3
Oct Theta,0.006960,-1.342755,4.8,K3
UMi 4,3.703800,1.353459,4.8,K3
And 65,0.635402,0.877527,4.8,K4
Boo Omega-41,3.936190,0.436473,4.8,K4
Cet 56,0.509069,-0.374776,4.8,K4
Hya 51,3.765970,-0.458081,4.8,K4
Mon 17,1.777312,0.140276,4.8,K4
Mus Mu,3.090273,-1.137698,4.8,K4
Oph 30,4.455215,-0.065930,4.8,K4
Peg Nu-22,5.784370,0.088289,4.8,K4
Psc Mu-98,0.393506,0.107231,4.8,K4
Com 41,3.434713,0.482142,4.8,K5
Crt Epsilo-14,2.987175,-0.159533,4.8,K5
Ori 31,1.438733,-0.015844,4.8,K5
Ser Rho-38,4.150677,0.366131,4.8,K5
Her 29,4.331056,0.200504,4.8,K7
Aur Upsilo-31,1.531701,0.651105,4.8,M0
Cet 20,0.231292,-0.014937,4.8,M0
Leo 61,2.887771,-0.026447,4.8,M0
Lib Kappa-43,4.110018,-0.319764,4.8,M0
Com 36,3.398694,0.303852,4.8,M1
Pyx Theta,2.449977,-0.419480,4.8,M1
Vir Sigma-60,3.480208,0.095465,4.8,M1
And 8,6.098813,0.855478,4.8,M2
Peg Chi-89,0.063719,0.352673,4.8,M2
Boo 34,3.854661,0.462997,4.8,M3
UMa Rho-8,2.367299,1.180361,4.8,M3
Vir Psi-40,3.378754,-0.147674,4.8,M3
Scl Eta,0.121860,-0.575833,4.8,M4
Tuc Nu,5.903583,-1.047508,4.8,M4
Ori Omicro1-4,1.276417,0.248719,4.8,S3
Tel Lambda,4.967476,-0.891189,4.9,A0
Vir Rho-30,3.324350,0.178644,4.9,A0
Ari Zeta-58,0.850419,0.367295,4.9,A1
Lyn 12,1.772535,1.037453,4.9,A3
Pyx Delta,2.336669,-0.459337,4.9,A3
Aur Mu-11,1.367589,0.671680,4.9,A4
Dra Nu2-25,4.591379,0.962951,4.9,A4
Dra Nu1-24,4.590987,0.963145,4.9,A6
Cas Sigma-8,6.278858,0.973108,4.9,B1
Tau 114,1.429577,0.382872,4.9,B2
Tau 126,1.489180,0.288571,4.9,B3
Col Lambda,1.540755,-0.561972,4.9,B5
Lib 48,4.180893,-0.239469,4.9,B5
Cas Nu-25,0.213083,0.889565,4.9,B9
Cet Rho-72,0.636827,-0.204368,4.9,B9
CrA Epsilon,4.968618,-0.643896,4.9,F2
Pav Rho,5.399998,-1.055401,4.9,F5
Dra 19,4.433260,1.136815,4.9,F6
Oph 58,4.640089,-0.354593,4.9,F6
Tuc Kappa,0.330602,-1.171533,4.9,F6
Cet 6,0.049153,-0.253630,4.9,F7
Tri Delta-8,0.598008,0.597324,4.9,G0
UMa Xi-53,2.959126,0.550288,4.9,G0
Pyx Zeta,2.267655,-0.496352,4.9,G4
Eri 15,0.865545,-0.375047,4.9,G6
Boo 31,3.846909,0.142448,4.9,G7
Cyg 15,5.167382,0.651958,4.9,G7
Cet Nu-78,0.680133,0.097622,4.9,G8
Oph 74,4.803444,0.058944,4.9,G8
Tau 132,1.522872,0.428784,4.9,G8
Hya 9,2.276440,-0.245335,4.9,G9
Psc 27,6.277397,-0.042654,4.9,G9
And Xi-46,0.359276,0.794629,4.9,K0
Cas Tau-5,6.226717,1.023670,4.9,K1
Sgr 56,5.176479,-0.318329,4.9,K1
Cir Epsilon,4.003996,-1.088901,4.9,K2
Boo 20,3.751382,0.284610,4.9,K3
Eri 39,1.110008,-0.170058,4.9,K3
Gem 81,2.033847,0.323060,4.9,K4
Aql 70,5.396238,-0.025307,4.9,K5
Ind Zeta,5.451900,-0.798891,4.9,K5
Lac 10,5.930898,0.681556,4.9,O9
Aqr Psi3-95,6.104122,-0.146419,5.0,A0
CrB Iota-14,4.195088,0.521000,5.0,A0
Dra 15,4.310891,1.200229,5.0,A0
Psc Kappa-8,6.138905,0.021914,5.0,A0
Aur Omega-4,1.305754,0.661310,5.0,A1
Dra 39,4.816709,1.026263,5.0,A1
Peg 14,5.715277,0.526639,5.0,A1
Peg Rho-50,6.000566,0.153865,5.0,A1
Tuc Eta,6.272655,-1.111804,5.0,A1
Vir 78,3.552320,0.063860,5.0,A1
Aps Eta,3.744735,-1.413581,5.0,A2
Aql Rho-67,5.298281,0.265246,5.0,A2
Ari Kappa-12,0.552244,0.395288,5.0,A2
Aur Xi-30,1.548311,0.972270,5.0,A2
Cyg 29,5.299401,0.642393,5.0,A2
Dra 30,4.664705,0.886298,5.0,A2
Lep 17,1.592547,-0.270798,5.0,A2
Lyn 16,1.822204,0.787042,5.0,A2
PsA Theta-10,5.706078,-0.507920,5.0,A2
Tri 10,0.606284,0.499906,5.0,A2
And 41,0.296771,0.766932,5.0,A3
Gem Phi-83,2.066019,0.467152,5.0,A3
Hor Beta,0.780148,-1.115765,5.0,A3
Lyn 24,2.020248,1.024688,5.0,A3
Per 32,0.878955,0.756241,5.0,A3
Sco Psi-15,4.241150,-0.173413,5.0,A3
Sge Zeta-8,5.187897,0.334095,5.0,A3
Sgr 61,5.227043,-0.253223,5.0,A3
Tau Omega2-50,1.122509,0.359165,5.0,A3
Com 16,3.259351,0.468194,5.0,A4
Cyg 56,5.454510,0.768982,5.0,A4
Cyg Psi-24,5.216920,0.915231,5.0,A4
Her 60,4.474057,0.222369,5.0,A4
Aur 19,1.396329,0.592680,5.0,A5
Boo Nu2-53,4.065672,0.713830,5.0,A5
Cas Pi-20,0.189666,0.820736,5.0,A5
Cyg 74,5.659012,0.705351,5.0,A5
Her 95,4.718963,0.376914,5.0,A5
Leo 59,2.883051,0.106489,5.0,A5
Ser Theta2-63,4.957797,0.073338,5.0,A5
Mon 2,1.566746,-0.147335,5.0,A6
Lyr 16,4.980472,0.819165,5.0,A7
Tau 79,1.173021,0.227722,5.0,A7
Aur 14,1.376221,0.570509,5.0,A9
Hor Delta,1.094511,-0.698243,5.0,A9
Sgr Chi1-47,5.084471,-0.410002,5.0,Am
Aql Kappa-39,5.135159,-0.121693,5.0,B0
Nor Mu,4.337507,-0.767155,5.0,B0
Per 40,0.970294,0.592801,5.0,B0
Mon 19,1.845308,-0.065639,5.0,B1
Ori 23,1.408626,0.061862,5.0,B1
Ori Psi1-25,1.416975,0.032226,5.0,B1
Cyg 28,5.277119,0.642974,5.0,B2
Cyg Omega1-45,5.367142,0.854368,5.0,B2
Lib Lambda-45,4.159709,-0.346147,5.0,B2
Oph Rho-5,4.300433,-0.393620,5.0,B2
Peg 31,5.853478,0.213022,5.0,B2
Sco Beta2-8,4.212534,-0.317616,5.0,B2
Vul 12,5.197016,0.394619,5.0,B2
Cyg 2,5.079461,0.516991,5.0,B3
Scl Zeta,0.010174,-0.493574,5.0,B4
Cyg 22,5.217931,0.671719,5.0,B5
For Delta,0.969741,-0.524675,5.0,B5
Mon 3,1.578825,-0.164095,5.0,B5
Ori 69,1.623396,0.281531,5.0,B5
Per 31,0.868854,0.874323,5.0,B5
Vul 28,5.404114,0.420906,5.0,B5
Tel Delta1,4.850954,-0.769428,5.0,B6
And Tau-53,0.438863,0.708201,5.0,B8
Cas Omega-46,0.506145,1.198784,5.0,B8
Hya 52,3.788121,-0.497564,5.0,B8
Per 4,0.533642,0.950986,5.0,B8
Vul 9,5.125079,0.345110,5.0,B8
Aql 4,4.908004,0.035954,5.0,B9
Boo Pi1-29,3.842895,0.286554,5.0,B9
Cha Epsilon,3.139942,-1.357483,5.0,B9
Col Theta,1.603638,-0.641355,5.0,B9
Dra 46,4.898405,0.969346,5.0,B9
For Omega,0.671275,-0.484634,5.0,B9
Lib Delta-19,3.931238,-0.130570,5.0,B9
Tau 134,1.525192,0.220804,5.0,B9
Aqr Omeg1-102,6.194981,-0.240477,5.0,F0
Aur 9,1.338129,0.900551,5.0,F0
Cas Phi-34,0.349422,1.016334,5.0,F0
Com 14,3.256792,0.475922,5.0,F0
Pup 4,2.033083,-0.234504,5.0,F0
Lup 1,3.990790,-0.531991,5.0,F1
And 22,0.045037,0.804112,5.0,F2
Ari 14,0.564709,0.452734,5.0,F2
Hya 54,3.865912,-0.428600,5.0,F2
UMa 78,3.406577,0.983779,5.0,F2
Gem Omicro-71,2.003485,0.603608,5.0,F3
Hya Chi1,2.903057,-0.466114,5.0,F3
Boo 45,3.958850,0.434049,5.0,F5
Cep 16,5.756314,1.277232,5.0,F5
Dra 36,4.773025,1.123944,5.0,F5
Lib Epsilo-31,4.032576,-0.168909,5.0,F5
Ori 74,1.642544,0.214191,5.0,F5
UMi Eta-21,4.265170,1.322179,5.0,F5
Vir 53,3.456006,-0.275786,5.0,F5
Dra 35,4.666356,1.343254,5.0,F6
PsA Tau-15,5.803860,-0.548935,5.0,F6
Cyg 17,5.176763,0.588661,5.0,F7
Her 99,4.743041,0.533407,5.0,F7
CrA Gamma,5.002194,-0.644666,5.0,F8
CrA Gamma,5.002194,-0.644666,5.0,F8
Lup Nu1,4.023588,-0.804112,5.0,F8
Phe Nu,0.328056,-0.776124,5.0,F8
Tau 111,1.415564,0.303396,5.0,F8
Nor Gamma1,4.263032,-0.871472,5.0,F9
Per 12,0.707942,0.701516,5.0,F9
TrA Zeta,4.313007,-1.220257,5.0,F9
Com 31,3.367169,0.480673,5.0,G0
Tau 104,1.341504,0.325417,5.0,G4
Vir 70,3.527441,0.240487,5.0,G4
And Psi-20,6.222251,0.810187,5.0,G5
CMa Mu-18,1.815622,-0.243585,5.0,G5
Pup 20,2.152573,-0.248040,5.0,G5
Tri 6,0.577580,0.528888,5.0,G5
CMi Epsilon-2,1.944508,0.161899,5.0,G6
Leo Tau-84,3.001690,0.049849,5.0,G7
Mic Alpha,5.454016,-0.562350,5.0,G7
UMa 56,2.979393,0.758918,5.0,G7
And Chi-52,0.433496,0.774684,5.0,G8
Aql 26,5.063847,-0.080009,5.0,G8
Com 35,3.374143,0.370795,5.0,G8
Com 7,3.212897,0.417924,5.0,G8
Gem 57,1.935025,0.437215,5.0,G8
Her Kappa-7,4.224024,0.297525,5.0,G8
Hya Phi3,2.786345,-0.263952,5.0,G8
Lib 11,3.887794,-0.029685,5.0,G8
Nor Kappa,4.247601,-0.931473,5.0,G8
Per 54,1.136253,0.603302,5.0,G8
Sct Epsilon,4.902288,-0.134822,5.0,G8
Sgr 43,5.051136,-0.297525,5.0,G8
Tau 109,1.393107,0.385655,5.0,G8
CVn 6,3.254377,0.681003,5.0,G9
Com 37,3.404592,0.537300,5.0,G9
Cyg 72,5.649529,0.672548,5.0,K0
Eri 60,1.266207,-0.275461,5.0,K0
Her 51,4.414614,0.430335,5.0,K0
Leo Xi-5,2.495581,0.197217,5.0,K0
Mon 20,1.877225,-0.065673,5.0,K0
Peg 78,6.213336,0.512458,5.0,K0
Sgr 11,4.763542,-0.389189,5.0,K0
Tel Iota,5.127850,-0.836027,5.0,K0
Vir 16,3.230386,0.057814,5.0,K0
Vir 89,3.620998,-0.311818,5.0,K0
Col Xi,1.551154,-0.643663,5.0,K1
Gem Chi,2.109747,0.485100,5.0,K1
Hya Psi-45,3.442902,-0.399365,5.0,K1
Hyi Kappa,0.623395,-1.262818,5.0,K1
Leo 10,2.518561,0.119308,5.0,K1
Ori 51,1.494336,0.025739,5.0,K1
Tau Phi-52,1.136013,0.477362,5.0,K1
UMa 46,2.861206,0.584807,5.0,K1
Aql 69,5.365360,-0.019451,5.0,K2
Aqr Kappa-63,5.924331,-0.065833,5.0,K2
Cet 46,0.373588,-0.233894,5.0,K2
Com 24,3.294876,0.320738,5.0,K2
Dra 54,5.034926,1.007142,5.0,K2
Gem 65,1.962674,0.487228,5.0,K2
Hya Omega-18,2.382258,0.088876,5.0,K2
Lyr Lambda-15,4.974254,0.561046,5.0,K2
Mon 27,2.093239,-0.040496,5.0,K2
Per 24,0.781304,0.614060,5.0,K2
Tau 75,1.171290,0.285531,5.0,K2
Vul 30,5.431792,0.441054,5.0,K2
Aur Psi7-58,1.792300,0.729223,5.0,K3
Boo 9,3.650225,0.479825,5.0,K3
Cet 3,0.019642,-0.165641,5.0,K3
Cyg 20,5.195096,0.924816,5.0,K3
Dra 6,3.293145,1.222113,5.0,K3
Eri 45,1.186293,0.000766,5.0,K3
Lib 42,4.102753,-0.387148,5.0,K3
Sgr Nu2-35,4.952888,-0.372254,5.0,K3
Aur 63,1.883450,0.686273,5.0,K4
Aur Sigma-21,1.416567,0.652501,5.0,K4
Boo 6,3.620307,0.371130,5.0,K4
Boo Nu1-52,4.061948,0.712671,5.0,K4
Cha Kappa,3.162428,-1.317389,5.0,K4
Hya 6,2.269037,-0.201144,5.0,K4
Peg 72,6.169535,0.546729,5.0,K4
Ret Iota,1.052884,-1.063274,5.0,K4
UMi 11,4.001596,1.253563,5.0,K4
Vul 32,5.474051,0.489696,5.0,K4
Aur Psi1-46,1.679436,0.860239,5.0,K5
Aur Psi4-55,1.758783,0.777098,5.0,K5
Pic Eta2,1.330668,-0.845127,5.0,K5
UMi Theta-15,4.064065,1.350002,5.0,K5
Cep Lambda-22,5.809816,1.036978,5.0,O6
CMa 29,1.914066,-0.409125,5.0,O7
Cyg 68,5.578305,0.766999,5.0,O7
Lac 15,5.986625,0.755946,5.0,M0
Aql 36,5.107982,-0.021138,5.0,M1
Cas 4,6.129764,1.087040,5.0,M1
Her 106,4.800957,0.383299,5.0,M1
Pav Omicron,5.556001,-1.219525,5.0,M1
PsA Upsilon,5.796384,-0.592646,5.0,M1
Tel Xi,5.268218,-0.892198,5.0,M1
Vir 82,3.584964,-0.127356,5.0,M1
Dor Eta2,1.619884,-1.124176,5.0,M2
Her 42,4.357862,0.853961,5.0,M2
Dra 4,3.272980,1.207787,5.0,M3
Her 104,4.764327,0.548125,5.0,M3
Lyn 1,1.648958,1.073644,5.0,M3
Gem 51,1.890941,0.282026,5.0,M4
Her 30,4.313763,0.730973,5.0,M6
Psc 19,6.223808,0.060854,5.0,C5
Sgr Xi1-36,4.962589,-0.337610,5.1,A0
Tel Eta,5.073898,-0.935084,5.1,A0
Tuc Beta3,0.142812,-1.099014,5.1,A0
Sex Gamma-8,2.585298,-0.137794,5.1,A1
And 2,6.032752,0.746264,5.1,A3
Com 6,3.211420,0.260035,5.1,A3
LMi 41,2.807435,0.404713,5.1,A3
Gem 64,1.960616,0.490753,5.1,A4
Lyr Epsilo1-4,4.905859,0.692372,5.1,A4
Tau Sigma1-91,1.218036,0.275757,5.1,A4
Tau 97,1.271363,0.328815,5.1,A7
Her 101,4.751143,0.349856,5.1,A8
Cae Delta,1.181741,-0.751296,5.1,B2
Cam 11,1.335795,1.029264,5.1,B2
Mon 10,1.692795,-0.056510,5.1,B2
Peg 16,5.729320,0.452477,5.1,B3
Tau 30,0.996023,0.194488,5.1,B3
Tel Delta2,4.852161,-0.772182,5.1,B3
Vul 17,5.266051,0.412150,5.1,B3
Aps Epsilon,3.762835,-1.394363,5.1,B4
Hya Kappa-38,2.532066,-0.238548,5.1,B5
Sex Beta-30,2.750166,0.011117,5.1,B6
CrB Zeta2-7,4.098811,0.639416,5.1,B7
Psc 29,0.007956,-0.051880,5.1,B7
Aql 18,5.004630,0.193232,5.1,B8
Dor Nu,1.608917,-1.172105,5.1,B8
Tau 28,1.000015,0.421264,5.1,B8
Dra 17,4.346866,0.923706,5.1,B9
UMa 49,2.883458,0.684382,5.1,F0
Cae Beta,1.230712,-0.643251,5.1,F1
Cap Mu-51,5.730338,-0.217264,5.1,F1
Sgr 55,5.159710,-0.277090,5.1,F1
Cep 31,5.915655,1.285314,5.1,F3
Crt Lambda-13,2.981742,-0.300546,5.1,F5
Sco Xi,4.207851,-0.185475,5.1,F5
Cet 94,0.841132,-0.014031,5.1,F8
Psc 64,0.213708,0.295668,5.1,F8
Ser 5,4.011261,0.030810,5.1,F8
UMa 47,2.877466,0.705641,5.1,G1
Del Kappa-7,5.406725,0.176036,5.1,G2
Aqr 94,6.104776,-0.218884,5.1,G5
TrA Kappa,4.169126,-1.176299,5.1,G5
Men Alpha,1.615477,-1.278400,5.1,G6
Cap 46,5.694159,-0.155640,5.1,G8
Gru Mu2,5.831334,-0.704633,5.1,G8
Leo 48,2.769838,0.121363,5.1,G8
Ori 27,1.415818,0.015558,5.1,G9
Aqr 25,5.670378,0.039158,5.1,K0
Cam 3,1.221345,0.926416,5.1,K0
Dra 27,4.590063,1.189180,5.1,K0
Lac 13,5.951973,0.729882,5.1,K0
Mus Iota1,3.512991,-1.276049,5.1,K0
Oph 36,4.517552,-0.443289,5.1,K0
Ari Iota-8,0.512043,0.310974,5.1,K1
Cyg 26,5.241922,0.874492,5.1,K1
Ind Iota,5.460706,-0.879500,5.1,K1
Aql 23,5.055092,0.018942,5.1,K2
Leo 6,2.495646,0.169573,5.1,K2
Psc 7,6.110150,0.093923,5.1,K2
Sge Eta-16,5.258495,0.348911,5.1,K2
Ari Tau2-63,0.884678,0.362015,5.1,K3
Aur Phi-24,1.429636,0.601717,5.1,K3
Hya 50,3.720897,-0.466682,5.1,K3
Peg 66,6.122077,0.214918,5.1,K3
UMa 44,2.851759,0.952688,5.1,K3
Hya 44,2.766412,-0.388418,5.1,K4
Gem 74,2.004845,0.308482,5.1,K5
Hyi Lambda,0.212014,-1.275428,5.1,K5
Cir Delta,4.000927,-1.030486,5.1,O8
Ori Theta2-43,1.463379,-0.080004,5.1,O9
Gem 56,1.928356,0.356808,5.1,M0
Cap Upsilo-15,5.410739,-0.311740,5.1,M2
Peg 77,6.210638,0.180317,5.1,M2
Peg Phi-81,6.250409,0.333712,5.1,M2
Aqr Chi-92,6.094901,-0.109490,5.1,M3
Her 98,4.738707,0.387793,5.1,M3
Psc 47,0.122384,0.312293,5.1,M3
Oct Epsilon,5.846962,-1.388589,5.1,M5
CVn 21,3.482986,0.867114,5.2,A0
Crt Eta-30,3.124205,-0.294073,5.2,A0
Dra 73,5.373462,1.308207,5.2,A0
Tau 4,0.918080,0.197857,5.2,A0
Vol Theta,2.264943,-1.214977,5.2,A0
Cet 48,0.390961,-0.355533,5.2,A1
Cnc 8,2.116539,0.228953,5.2,A1
Gem 68,1.979240,0.276227,5.2,A1
LMi 42,2.818118,0.535506,5.2,A1
Ori 60,1.565677,0.009653,5.2,A1
Boo Epsilo-36,3.861483,0.472548,5.2,A2
Cam 31,1.548820,1.045249,5.2,A2
Cen Omicron2,3.018605,-1.020741,5.2,A2
CrA Lambda,4.903423,-0.657577,5.2,A2
Eri Tau7-28,0.993354,-0.386159,5.2,A2
Eri Xi-42,1.150521,-0.039347,5.2,A2
For Phi,0.645895,-0.561802,5.2,A2
Gem 26,1.755823,0.307968,5.2,A2
Her 70,4.541798,0.427596,5.2,A2
Per 9,0.621148,0.974689,5.2,A2
Aqr 97,6.120230,-0.261116,5.2,A3
Cep 30,5.928229,1.109758,5.2,A3
Com 13,3.247658,0.455507,5.2,A3
Equ Beta-10,5.597678,0.118876,5.2,A3
Her 59,4.457600,0.585878,5.2,A3
Lup Xi1,4.175228,-0.559092,5.2,A3
Lyr Mu-2,4.818112,0.689531,5.2,A3
Lyr Nu2-9,4.930039,0.568119,5.2,A3
Ori 6,1.286228,0.199423,5.2,A3
Per 42,1.001572,0.577554,5.2,A3
Phe Phi,0.499019,-0.724365,5.2,A3
Phe Upsilon,0.295826,-0.707086,5.2,A3
Psc 89,0.339467,0.063084,5.2,A3
Psc Alpha-113,0.532529,0.048234,5.2,A3
Ser 36,4.150655,-0.050779,5.2,A3
Tau 66,1.151328,0.165123,5.2,A3
Ara Pi,4.616803,-0.933746,5.2,A5
Cnc Omicr1-62,2.344188,0.267433,5.2,A5
Mus Zeta2,3.238117,-1.160261,5.2,A5
Peg 59,6.072597,0.152193,5.2,A5
And 28,0.131431,0.519265,5.2,A7
Ari 38,0.719774,0.217221,5.2,A7
Her 107,4.804091,0.503877,5.2,A7
Oct Alpha,5.518367,-1.343487,5.2,A7
Psc Zeta-86,0.321715,0.132214,5.2,A7
Vul 21,5.298129,0.500817,5.2,A7
Lyr Epsilo2-5,4.906041,0.691378,5.2,A8
Ser 10,4.051942,0.032153,5.2,A8
Dra 59,5.014171,1.336234,5.2,A9
Ara Iota,4.552117,-0.812131,5.2,B2
CMa 10,1.764848,-0.539821,5.2,B2
Lac 12,5.940563,0.702068,5.2,B2
Lep 8,1.411550,-0.210710,5.2,B2
Aql Sigma-44,5.145202,0.094209,5.2,B3
Aur Rho-20,1.404146,0.729625,5.2,B3
Cep 6,5.582305,1.132229,5.2,B3
Cyg 25,5.235639,0.646518,5.2,B3
Per 29,0.866687,0.876543,5.2,B3
Phe Sigma,6.227626,-0.868709,5.2,B3
Tau 125,1.482381,0.451987,5.2,B3
Cam 42,1.793115,1.179353,5.2,B4
Cir Theta,3.912737,-1.068476,5.2,B4
Cha Zeta,2.504053,-1.379833,5.2,B5
Cru Mu2,3.379888,-0.991900,5.2,B5
Cyg 23,5.206710,1.003976,5.2,B5
Ari Pi-42,0.738674,0.304807,5.2,B6
Cap Tau-14,5.407350,-0.227683,5.2,B6
Dor Epsilon,1.526698,-1.136190,5.2,B6
